text,source,part,Happiness_M,Sadness_M,Anger_M,Disgust_M,Fear_M,Pride_M,Valence_M,Arousal_M,Irony_M,norm_Happiness_M,norm_Sadness_M,norm_Anger_M,norm_Disgust_M,norm_Fear_M,norm_Pride_M,norm_Valence_M,norm_Arousal_M
Na Broniszach pojawia się agrest zielony. Kosztował 7-8 zł/kg.,twitter,24,2.25,1.25,1.0,1.0,1.0,1.5,3.5,1.25,0.0,0.3125,0.0625,0.0,0.0,0.0,0.125,0.625,0.0625
Brałam razem z Krzysztof Chaberski udział w otwarciu wystawy „Rzeka Bug” Stanisława Baja.,,24,3.25,1.0,1.0,1.0,1.0,3.5,4.25,2.75,0.0,0.5625,0.0,0.0,0.0,0.0,0.625,0.8125,0.4375
"Wchodząc do archiwum Polska the Times mógłby witać nas napis: ""pamięć kontrolowana..."" OKO.PRESS Tysiące archiwalnych artykułów „Polska the Times” usunięto z sieci.",,24,1.0,3.5,2.75,1.25,2.0,1.0,1.75,2.5,2.0,0.0,0.625,0.4375,0.0625,0.25,0.0,0.1875,0.375
W #planDudy zabrakło mi budowy kosmodromu pod Leżajskiem,twitter,24,1.75,2.75,3.25,3.75,1.0,1.0,2.25,3.75,4.0,0.1875,0.4375,0.5625,0.6875,0.0,0.0,0.3125,0.6875
":) A już w najbliższą sobotę 20 czerwca przyjdźcie na nasz wiec wyborczy, byśmy energicznie weszli w ostatni tydzień kampanii!",,24,4.5,1.0,1.0,1.0,1.0,2.75,4.75,4.0,0.0,0.875,0.0,0.0,0.0,0.0,0.4375,0.9375,0.75
"Głos na NIE to sankcjonowanie przemocy wobec kobiet. Słupki, władza i ideologia ważniejsze od bezpieczeństwa, zdrowia i życia kobiet? Takie priorytety ma _users_ . _link_ ",twitter,24,1.0,3.5,4.5,3.75,2.5,1.25,1.25,4.0,0.0,0.0,0.625,0.875,0.6875,0.375,0.0625,0.0625,0.75
"list do redakcji “Mamo, mam udawać osobę niebinarną?",,24,1.0,2.25,2.0,1.5,1.75,1.0,2.25,2.25,1.0,0.0,0.3125,0.25,0.125,0.1875,0.0,0.3125,0.3125
"Trudny wybór, dlatego postanowiliśmy połączyć to, co i tak ewidentnie do siebie pasuje.",,24,2.25,1.5,1.0,1.0,1.5,2.0,3.5,1.5,0.0,0.3125,0.125,0.0,0.0,0.125,0.25,0.625,0.125
"Paweł odszedł, bo nie chciał się oddać proboszczowi.",,24,1.0,2.75,2.25,3.0,1.5,1.0,1.75,3.0,1.0,0.0,0.4375,0.3125,0.5,0.125,0.0,0.1875,0.5
Robert Biedroń podjął decyzję i najprawdopodobniej będzie wspólnym kandydatem Lewicy na prezydenta.,,24,2.25,1.0,1.0,1.0,1.0,1.75,3.75,2.0,0.0,0.3125,0.0,0.0,0.0,0.0,0.1875,0.6875,0.25
Czas połowicznego rozpadu teflonu wynosi 5 lat,twitter,24,1.0,2.0,1.0,1.0,1.0,1.0,2.75,1.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.4375,0.0625
"""Przepraszam Jolantę i Aleksandra Kwaśniewskich. Lepiej późno niż wcale"" - mówi w #skandalisci _users_ agent Tomek - Tomasz Kaczmarek. Cały program dziś o 19.30, a gościem będzie także były funkcjonariusz UOP, Piotr Niemczyk. Zapraszam. _link_ ",twitter,24,2.5,1.5,1.25,1.0,1.0,2.5,3.5,2.0,0.0,0.375,0.125,0.0625,0.0,0.0,0.375,0.625,0.25
"_users_ Ojej, moje zdjęcie z JKM. I?",twitter,24,1.0,1.5,2.0,1.75,1.0,1.5,2.5,3.0,3.0,0.0,0.125,0.25,0.1875,0.0,0.125,0.375,0.5
"Dziękuję wszystkim żołnierzom z Polski, USA, Wielkiej Brytanii, Niemiec, Francji i Danii ćwiczącym w Polsce podczas Defender Europe-22.",,24,3.0,1.0,1.0,1.0,1.0,4.25,4.25,2.75,0.0,0.5,0.0,0.0,0.0,0.0,0.8125,0.8125,0.4375
"Ponad 2 mln zł wyniosła średnio strata szpitala powiatowego za pierwsze półrocze 2019 r., podczas gdy za cały 2018 r. - 2,7 mln zł - wynika z raportu Ogólnopolskiego Związku Pracodawców Szpitali Powiatowych",twitter,24,1.0,2.25,1.25,1.0,1.0,1.0,2.5,1.75,0.0,0.0,0.3125,0.0625,0.0,0.0,0.0,0.375,0.1875
Żandarmeria Wojskowa wspiera służby _users_ w walce z #koronawirus _link_ ,twitter,24,2.25,1.75,1.5,1.0,1.5,2.0,3.5,2.25,0.0,0.3125,0.1875,0.125,0.0,0.125,0.25,0.625,0.3125
"_users_ Już Panu odpowiedzieliśmy, ale możemy powtórzyć. Informowaliśmy z radością, że ZE PAK rezygnuje z eksploatacji złoża _link_ Krótko potem spółka dementowała, że co prawda nie zamierza wydobywać złóż, ale będzie kontynuować starania o wydanie koncesji dla Ościsłowa",twitter,24,1.25,2.25,2.5,1.25,1.0,2.25,2.25,2.75,0.0,0.0625,0.3125,0.375,0.0625,0.0,0.3125,0.3125,0.4375
"_users_ W skrócie. Dajcie hajs, dajcie hajs Szymonowi. Będziecie biedni, ale szczęśliwi.",twitter,24,1.5,2.5,3.5,4.0,1.0,1.5,1.75,4.0,4.0,0.125,0.375,0.625,0.75,0.0,0.125,0.1875,0.75
"I my nie marzymy o powrocie do Lwowa, tak jak Wasz car Putin o powrocie Ukrainy na łono matuszki Rasji.",youtube,24,1.0,3.0,3.5,4.0,1.5,3.25,1.0,4.0,4.0,0.0,0.5,0.625,0.75,0.125,0.5625,0.0,0.75
"Trzaskowski pisze list do Dudy. ""Nie wiemy w jakim celu prezydent udaje się do USA"" _link_ ",twitter,24,1.0,1.5,1.25,1.0,1.25,1.25,2.5,1.75,0.0,0.0,0.125,0.0625,0.0,0.0625,0.0625,0.375,0.1875
"Rok później dostała 6 mln zł, tyle samo w 2018 r. Nie wiadomo, ile w 2019 r. W 2020 r. jest to 2,7 mln zł.",,24,1.0,1.5,2.25,1.5,1.0,1.25,2.25,2.0,0.0,0.0,0.125,0.3125,0.125,0.0,0.0625,0.3125,0.25
Wojna lekarzy Hitlera #lekarzehitlera #bartosztwielinski #dziennikarz #gazetawyborcza #lekarz,,24,1.0,2.0,2.5,3.0,1.25,1.25,1.75,3.25,0.0,0.0,0.25,0.375,0.5,0.0625,0.0625,0.1875,0.5625
"._users_ , znowu jakiś mail dostaliśmy. Czy to z kręgów handlarza bronią? Czy też od tego wiceministra od blokowania kont na telegrafie, który powinien mieć pomnik w każdej gminie? _link_ ",twitter,24,1.0,2.25,3.0,3.5,1.5,1.25,1.25,3.5,3.0,0.0,0.3125,0.5,0.625,0.125,0.0625,0.0625,0.625
"W II kw. rynek e-commerce w Polsce urósł o 7 proc., ale InPost zanotował 20 proc. wzrost wolumenów. W kanale przesyłek Allegro wzrost wyniósł 6 proc., choć Allegro w tym czasie zwiększyło sprzedaż wolumenowo o 5 proc.",twitter,24,1.75,1.0,1.0,1.0,1.0,1.5,3.5,1.5,0.0,0.1875,0.0,0.0,0.0,0.0,0.125,0.625,0.125
Nie żyje twórca GIF. Stephen Wilhite zmarł w wieku 74 lat _link_ ,twitter,24,1.0,3.0,1.0,1.0,1.0,1.0,1.75,2.25,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.1875,0.3125
_users_ Ale co jest tak jawnym pogwałceniem konstytucji w tej ustawie?,twitter,24,1.0,2.5,3.25,2.25,2.25,1.5,1.5,3.75,0.0,0.0,0.375,0.5625,0.3125,0.3125,0.125,0.125,0.6875
"🇺🇲Prezydent _users_ ""Musimy zebrać wszystkie dowody, by móc przeprowadzić prawdziwy proces w sprawie rosyjskich zbrodni wojennych na Ukrainie"". _link_ ",twitter,24,1.0,2.75,3.5,2.5,1.5,3.0,1.5,3.75,0.0,0.0,0.4375,0.625,0.375,0.125,0.5,0.125,0.6875
"Trzy lata temu dzięki działaniom byłego polskiego kolarza, a obecnie wykładowcy akademickiego Leszka Sibilskiego - 3 czerwca ustanowiono Światowym Dniem Roweru.",,24,3.0,1.0,1.0,1.0,1.0,3.25,4.5,2.25,0.0,0.5,0.0,0.0,0.0,0.0,0.5625,0.875,0.3125
"Prosimy o wcześniejsze umówienie się w wiadomości prywatnej, mailowo na adres poselskie.pogtowie.prawne@gmail.com lub telefonicznie pod numerem 570 150 002.",,24,1.0,1.0,1.0,1.0,1.0,1.25,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.5,0.0
"Czy prawdą jest, że z Funduszu Sprawiedliwości w Ministerstwie Sprawiedliwości, który miał służyć wsparciu ofiar przemocy w rodzinie kupiono lub współfinansowano zakup systemu Pegassus?",,24,1.0,2.75,3.5,3.75,1.75,1.25,1.25,3.5,0.0,0.0,0.4375,0.625,0.6875,0.1875,0.0625,0.0625,0.625
"Czyli zapowiadali karę za #PolskiŁad, a dali nagrodę? 😳😳😳😳😳😳😳😳😳😳😳 _link_ ",twitter,24,1.5,2.75,3.5,3.25,1.5,1.25,1.5,4.25,2.0,0.125,0.4375,0.625,0.5625,0.125,0.0625,0.125,0.8125
"Zbiórka dla Fatimy, Aiszy, Karimy, Latify, Marwy, Abbasa, Dżamila , Sadika i ich dzieci oraz bezimiennych uchodźców , obudziła niesamowite emocje.",,24,3.0,1.75,1.0,1.0,1.0,3.5,4.25,3.25,0.0,0.5,0.1875,0.0,0.0,0.0,0.625,0.8125,0.5625
Dziś odszedł świetny dziennikarz Rafał Poniatowski - głębokie wyrazy współczucia dla wszystkich jego bliskich.  2021 obfituje w smutne wiadomości. 😢 💔 _link_ ,twitter,24,1.0,4.75,1.0,1.0,1.5,1.25,1.0,3.75,0.0,0.0,0.9375,0.0,0.0,0.125,0.0625,0.0,0.6875
Ciech i spółka Lerg podpisały umowę dotyczącą zbycia przez chemicznego potentata całości udziałów w kapitale zakładowym Ciech Żywice. Wartość transakcji to około 160 mln zł.,twitter,24,2.25,1.0,1.0,1.0,1.0,1.25,3.5,1.5,0.0,0.3125,0.0,0.0,0.0,0.0,0.0625,0.625,0.125
_users_ Cooooo? Jak ma wejść do rządu jak PO rządu nie ma?Jak ma wejść do Sejmu jak nie został na posła wybrany? Etc. Panu się chyba z Jarosławem Kaczyńskim wszystko pomyliło.,twitter,24,1.0,2.25,4.25,3.5,1.25,1.75,1.5,4.25,2.0,0.0,0.3125,0.8125,0.625,0.0625,0.1875,0.125,0.8125
„Jesteśmy zaniepokojeni doniesieniami o zbezczeszczeniu przez Białoruś kolejnego cmentarza poświęconego polskim bojownikom w czasie II wojny światowej.,,24,1.0,3.5,3.25,2.75,2.75,1.5,1.25,3.5,0.0,0.0,0.625,0.5625,0.4375,0.4375,0.125,0.0625,0.625
Dla nocnej zmiany. 'Co ci Niemcy mają w głowach?'. Konferencja Borrella ws. Ukrainy. Niemiecka dziennikarka awanturuje się o 'praworządność w Polsce' _link_ ,twitter,24,1.0,1.75,2.75,2.25,1.0,1.75,2.0,2.75,0.0,0.0,0.1875,0.4375,0.3125,0.0,0.1875,0.25,0.4375
Kto się wybiera w najbliższą sobotę do rzeszowskiego Klubu Pod Palmą na piwo z __link__ 18 SEP 2021 Piwo z Mentzenem w Rzeszowie,,24,3.0,1.0,1.0,1.0,1.0,3.0,4.25,3.0,0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.8125,0.5
Co za wiadomość!,,24,4.0,1.0,1.0,1.0,1.0,2.0,4.5,3.5,0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.875,0.625
"_users_ Ja pierdykam, a ile kosztuje taki portfel?:)",twitter,24,3.25,1.75,1.0,1.25,1.75,1.0,3.75,3.5,0.0,0.5625,0.1875,0.0,0.0625,0.1875,0.0,0.6875,0.625
Więc oglądajcie i dzielcie się tym.,,24,3.75,1.0,1.0,1.0,1.0,3.75,4.25,3.5,0.0,0.6875,0.0,0.0,0.0,0.0,0.6875,0.8125,0.625
Poprzedni kryzys finansowy był znacznie łagodniejszy od obecnie trwającego.,,24,1.5,2.25,1.25,1.0,2.0,1.5,2.75,2.0,0.0,0.125,0.3125,0.0625,0.0,0.25,0.125,0.4375,0.25
_users_ polecam zamiast c2h5oh trochę kompotu z truskawek,twitter,24,2.75,1.75,2.75,2.75,1.0,2.25,2.5,3.5,4.0,0.4375,0.1875,0.4375,0.4375,0.0,0.3125,0.375,0.625
Ale wybory roku 2019 mają również szerszy wymiar.,,24,1.25,1.5,1.25,1.25,1.5,2.0,2.75,2.0,0.0,0.0625,0.125,0.0625,0.0625,0.125,0.25,0.4375,0.25
"Wasza pomoc pozwoliła nam nie tylko uwspólnić nazwisko, ale przede wszystkim formalnie stać się rodziną.",,24,4.25,1.0,1.0,1.0,1.0,4.25,4.75,3.75,0.0,0.8125,0.0,0.0,0.0,0.0,0.8125,0.9375,0.6875
_users_ Jakich fejków Szymuś? Chcesz mnie dalej publicznie pomawiać? To zapraszam do tańca.,twitter,24,1.75,1.5,4.25,3.5,1.0,2.75,2.0,4.0,3.0,0.1875,0.125,0.8125,0.625,0.0,0.4375,0.25,0.75
Trzeba wyjsć ze ścieżki komfortu.,,24,1.5,1.75,1.25,1.0,1.25,3.5,3.25,2.75,0.0,0.125,0.1875,0.0625,0.0,0.0625,0.625,0.5625,0.4375
"To wyjątkowy kalendarz, dzięki któremu możecie wesprzeć nie tylko nas, ale aż 12 zaproszonych organizacji charytatywnych zmieniających Polskę i świat każdego dnia!",,24,4.25,1.0,1.0,1.0,1.0,4.25,5.0,4.5,0.0,0.8125,0.0,0.0,0.0,0.0,0.8125,1.0,0.875
Największe z żyjących obecnie ryb!,,24,3.75,1.0,1.0,1.0,1.0,3.75,4.5,4.25,0.0,0.6875,0.0,0.0,0.0,0.0,0.6875,0.875,0.8125
"._users_ : Oni to wiedzą i my to wiemy, że przed nami fala kolejnych protestów. Prawdopodobnie szykują coś, co wywoła olbrzymi społeczny sprzeciw _link_ ",twitter,24,1.0,2.25,3.0,2.0,3.25,1.0,1.75,3.0,0.0,0.0,0.3125,0.5,0.25,0.5625,0.0,0.1875,0.5
No to już wiecie dlaczego nasz czołowy judeokatolik obszedł ostatnio partię Razem od lewej? _link_ ,twitter,24,1.25,1.75,2.5,3.75,1.0,1.5,1.5,3.25,3.0,0.0625,0.1875,0.375,0.6875,0.0,0.125,0.125,0.5625
"_users_ Ten komentarz jest tak terminologicznie umowny, że nic z nie nie rozumiem, moja znajomość języka jest bowiem niezwykle konwencjonalna. Kurtyna.",twitter,24,1.5,2.25,1.75,3.0,1.0,2.25,1.75,3.5,4.0,0.125,0.3125,0.1875,0.5,0.0,0.3125,0.1875,0.625
Financial Times: Światowe ceny mleka rosną w związku z wojną w Ukrainie.,twitter,24,1.0,2.0,1.25,1.0,1.5,1.0,2.25,1.5,0.0,0.0,0.25,0.0625,0.0,0.125,0.0,0.3125,0.125
"Przez kampanię #równośćzaczynasięwdomu chcemy zaapelować do mężczyzn, by ze swoimi partnerkami równo dzielili obowiązki domowe i dawali swoim synom przykład prawdziwego partnerstwa w rodzinie - mówi w wywiadzie dla _users_ Urszula Nowakowska, prezeska CPK. _link_ ",twitter,24,2.25,1.0,1.0,1.0,1.0,2.75,3.75,2.75,1.0,0.3125,0.0,0.0,0.0,0.0,0.4375,0.6875,0.4375
"Niech będzie inspiracją również dla świata, bo w niej zakotwiczone zostały nasze pragnienia wolności, niepodległości, ale i nasze oryginalne spojrzenie na sprawiedliwość czy politykę dynamicznego wzrostu gospodarczego.",,24,3.0,1.0,1.0,1.0,1.0,4.25,4.25,3.25,0.0,0.5,0.0,0.0,0.0,0.0,0.8125,0.8125,0.5625
_users_ Życzę dużo zdrowia!,twitter,24,3.75,1.5,1.0,1.0,1.0,1.5,4.25,3.5,0.0,0.6875,0.125,0.0,0.0,0.0,0.125,0.8125,0.625
Foliowe czapeczki są passe. Teraz ludzie o takich skłonnościach walczą z epidemiczną zagładą szmacianymi maseczkami. 😂 #foliarze #maseczki _link_ ,twitter,24,2.75,1.5,2.5,3.5,1.0,2.25,3.5,3.75,3.0,0.4375,0.125,0.375,0.625,0.0,0.3125,0.625,0.6875
LPP: to największy kryzys w historii branży,twitter,24,1.0,2.75,1.5,1.25,2.75,1.0,2.0,2.5,0.0,0.0,0.4375,0.125,0.0625,0.4375,0.0,0.25,0.375
_users_ Dokładnie te.,twitter,24,1.25,1.5,1.75,1.0,1.0,1.25,2.75,1.75,0.0,0.0625,0.125,0.1875,0.0,0.0,0.0625,0.4375,0.1875
"MAGNAPOLONIA.ORG W Niemczech 24-letni Syryjczyk dźgnął nożem swojego byłego szefa, sąd go uniewinnił",,24,1.0,2.25,2.25,2.0,2.5,1.0,2.25,2.0,0.0,0.0,0.3125,0.3125,0.25,0.375,0.0,0.3125,0.25
"Stanowisko na temat kwestii praw człowieka osób LGBT+, Prezydent konsultował dziś z KPH.",,24,2.0,1.0,1.0,1.0,1.0,2.25,3.5,1.75,0.0,0.25,0.0,0.0,0.0,0.0,0.3125,0.625,0.1875
"Na Konwencie Seniorów Marcelina Zawisza żąda wprowadzenia dziś pod obrady Sejmu ustawy, która znosi kary za przerywanie ciąży.",,24,1.0,1.75,1.75,1.25,1.25,1.5,2.25,2.25,0.0,0.0,0.1875,0.1875,0.0625,0.0625,0.125,0.3125,0.3125
Projekt skrócenia czasu pracy będzie krokiem milowym w cywilizowaniu polskiego rynku pracy i my tego kroku dokonamy!,,24,4.0,1.0,1.25,1.0,1.0,5.0,4.5,4.5,0.0,0.75,0.0,0.0625,0.0,0.0,1.0,0.875,0.875
_users_ Ws. tez wynikających z raportu Macierewicza? Ciekawy koncept,twitter,24,2.0,1.5,1.25,2.0,1.0,1.25,2.75,2.25,3.0,0.25,0.125,0.0625,0.25,0.0,0.0625,0.4375,0.3125
_users_ Dzięki Paweł 👊,twitter,24,3.75,1.0,1.0,1.0,1.0,2.25,4.5,3.0,0.0,0.6875,0.0,0.0,0.0,0.0,0.3125,0.875,0.5
"Ceny leków będą więc niższe, a to obniży koszty utrzymania systemu opieki zdrowotnej"" - relacja Rzeczpospolita z naszej dzisiejszej konferencji przed ambasadą USA, na której mówiliśmy o cenach __link__ Razem: Wyniki badań nad lekami do domeny publicznej",,24,2.5,1.0,1.0,1.0,1.0,2.75,3.75,2.25,0.0,0.375,0.0,0.0,0.0,0.0,0.4375,0.6875,0.3125
"Karkonoski Park Narodowy też niestety żyje ekopropagandą. Wszędzie tablice z eko-marksizmem-leninizmem. I oczywiście zakazy, ostrzeżenia i rabunkowa cena biletów. Kody w końcu uda się przepędzić tych ochroniarzy żerujących na cudzej własności?",twitter,24,1.0,2.75,4.25,4.5,1.5,2.0,1.0,4.25,0.0,0.0,0.4375,0.8125,0.875,0.125,0.25,0.0,0.8125
"Są informacje, których podawać nie wolno. Chciałbym Wam pokazać dwa wpisy, po których _users_ odebrał mi przyjemność czytania jego wpisów i proroctw (od lat zapowiada wygraną PO). Jeden z nich był cytat z Kulczyka, który uważał Giertycha za rosyjskiego agenta: _link_ ",twitter,24,1.0,2.25,2.75,2.75,1.25,1.75,1.75,2.75,1.0,0.0,0.3125,0.4375,0.4375,0.0625,0.1875,0.1875,0.4375
Młodzi lewicowcy odmawiają wzięcia udziału w szopce #PAD. _link_ ,twitter,24,1.5,1.75,2.0,2.0,1.0,1.75,2.5,2.0,0.0,0.125,0.1875,0.25,0.25,0.0,0.1875,0.375,0.25
Są bezdyskusyjnie wielcy. Obecny wyczyn Roberta Karasia jest w historii polskiego sportu jednym z najbardzej niezwykłych. To przekroczenie barier dla człowieka wydawałoby się absolutnie nieprzekraczalnych. Wielki sukces wybitnego człowieka i sportowca.,twitter,24,4.5,1.0,1.0,1.0,1.0,4.75,4.75,3.75,0.0,0.875,0.0,0.0,0.0,0.0,0.9375,0.9375,0.6875
"Mówimy nie ideologizacji szkół, uniwersytetów i całego życia publicznego.",,24,1.0,2.5,3.5,2.75,2.0,2.25,1.75,4.0,0.0,0.0,0.375,0.625,0.4375,0.25,0.3125,0.1875,0.75
NASA szacuje szanse uderzenia,,24,1.0,1.5,1.25,1.0,1.75,1.0,2.25,2.0,0.0,0.0,0.125,0.0625,0.0,0.1875,0.0,0.3125,0.25
"_users_ Uspakajam, nie zawiesiłem się w odwiecznym kibicowaniu Legii, UKS Iwiczna , Barcy , Piaska Potworow i kolejnych setek Klubów wszelakich. Oświadczenie to składam świadom odpowiedzialności karnej wynikajacej z &amp; 7 ustęp 2 Kodeksu Kibica ?",twitter,24,1.5,1.25,1.0,1.0,1.0,3.0,3.25,2.5,0.0,0.125,0.0625,0.0,0.0,0.0,0.5,0.5625,0.375
"_users_ Ale w czym ta godność urzędu doznaje uszczerbku,i przez co ? Bez wyjaśnienia,pozostaje tylko powód osobisty.",twitter,24,1.0,2.25,3.0,2.25,1.5,2.0,1.5,3.0,0.0,0.0,0.3125,0.5,0.3125,0.125,0.25,0.125,0.5
"_users_ Zwykły bezbek, ban i po kłopocie.",twitter,24,1.5,1.25,3.25,2.0,1.0,1.5,2.25,2.5,1.0,0.125,0.0625,0.5625,0.25,0.0,0.125,0.3125,0.375
"_users_ To musiałby być rząd wspólny z Konfederacją lub SP, bo Gowin już miał porzucić ZP rok temu, ale jednak mu się nie nadal uśmiecha.",twitter,24,1.0,1.5,2.25,2.0,1.0,1.0,2.5,2.25,0.0,0.0,0.125,0.3125,0.25,0.0,0.0,0.375,0.3125
Kobieta w tym układzie ma spełniać jego (!),,25,1.0,1.8,3.2,2.4,1.2,1.4,1.8,3.0,0.0,0.0,0.2,0.55,0.35,0.04999999999999999,0.09999999999999998,0.2,0.5
_users_ Dołączam się do najlepszych życzeń.Czyli Pan też z 14 kwietnia ?,twitter,25,3.8,1.0,1.0,1.0,1.0,1.4,4.6,1.8,0.0,0.7,0.0,0.0,0.0,0.0,0.09999999999999998,0.8999999999999999,0.2
"Powiedziałem jedynie, że UE zmierza w kierunku superpaństwa („Biała księga przyszłości UE do roku 2025”) i musimy rozpocząć dyskusję, czy chcemy w tym uczestniczyć.",,25,2.0,1.6,1.6,1.0,1.6,1.8,3.0,2.6,0.0,0.25,0.15000000000000002,0.15000000000000002,0.0,0.15000000000000002,0.2,0.5,0.4
_users_ Nagrodę to im przyznajcie kiedy będą szybkie,twitter,25,1.6,1.4,1.8,1.8,1.0,1.0,2.6,2.4,3.0,0.15000000000000002,0.09999999999999998,0.2,0.2,0.0,0.0,0.4,0.35
Od poniedziałku w Czechach stan wyjątkowy z powodu SARS-CoV-2. Potrwa prawdopodobnie miesiąc.,twitter,25,1.0,1.8,1.4,1.0,3.0,1.0,2.2,2.0,0.0,0.0,0.2,0.09999999999999998,0.0,0.5,0.0,0.30000000000000004,0.25
"_users_ Dziś, przed chwilą, Gdynia Cisowa.",twitter,25,1.6,1.0,1.0,1.0,1.0,1.0,3.4,1.4,0.0,0.15000000000000002,0.0,0.0,0.0,0.0,0.0,0.6,0.09999999999999998
"Co dziesiąty polski eksporter wycofał się z przynajmniej jednego rynku zagranicznego – informują eksperci od strategii i zarządzania międzynarodowego z Akademii Leona Koźmińskiego, którzy zbadali wpływ pandemii na decyzje dotyczące umiędzynarodowienia polskich firm.",twitter,25,1.0,1.8,1.4,1.0,1.4,1.0,2.6,1.4,0.0,0.0,0.2,0.09999999999999998,0.0,0.09999999999999998,0.0,0.4,0.09999999999999998
Polecam łaskawej uwadze Szanownych Czytelników: _link_ ,twitter,25,2.2,1.0,1.2,1.4,1.0,1.2,3.2,1.6,1.0,0.30000000000000004,0.0,0.04999999999999999,0.09999999999999998,0.0,0.04999999999999999,0.55,0.15000000000000002
"Komisje miały być przemiennie do sejmu. Są dokładnie w czasie obrad.  Moje 3 dni w następnym tygodniu.  To do tych, co narzekają, że sala sejmowa bywa pusta. #sejm #zdrowie #polityka #edukacja _link_ ",twitter,25,1.8,1.8,2.4,1.4,1.0,1.4,2.6,2.8,2.0,0.2,0.2,0.35,0.09999999999999998,0.0,0.09999999999999998,0.4,0.44999999999999996
Państwowe spółki chcą zbudować 20 biogazowni,twitter,25,2.0,1.0,1.0,1.0,1.0,1.0,3.4,1.8,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.6,0.2
YOUTUBE.COM Podcast Tomasza Terlikowskiego | Tak myślę | odcinek 12,,25,1.8,1.0,1.0,1.0,1.0,1.2,3.4,1.4,0.0,0.2,0.0,0.0,0.0,0.0,0.04999999999999999,0.6,0.09999999999999998
"To chyba najlepsza część mojej pracy, dlatego odczuwam wdzięczność.🙏🏻 Wszystko koordynował senator Jerzy Wcisła i jego świetny zespół.",,25,4.0,1.0,1.0,1.0,1.0,3.4,4.8,3.4,0.0,0.75,0.0,0.0,0.0,0.0,0.6,0.95,0.6
"Gdyby nie jego poświęcenie, wiedza i nieprzespane noce, które wspólnie spędziliśmy nad planami walki z epidemią i tabelkami pełnymi różnych statystyk czy rekomendacji - Polska nie poradziłaby sobie z koronawirusem tak sprawnie.",,25,2.8,1.0,1.0,1.0,1.2,4.0,4.4,3.2,0.0,0.44999999999999996,0.0,0.0,0.0,0.04999999999999999,0.75,0.8500000000000001,0.55
_users_ Klasyczne danie szansy dobrej współpracy,twitter,25,2.8,1.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,0.44999999999999996,0.0,0.0,0.0,0.0,0.25,0.75,0.25
"_users_ Wstyd, _users_ .",twitter,25,1.0,2.0,2.6,4.0,1.0,1.2,1.4,3.4,0.0,0.0,0.25,0.4,0.75,0.0,0.04999999999999999,0.09999999999999998,0.6
Recep Erdogan: Turcja nie uznaje aneksji Krymu. Krym musi wrócić do Ukrainy _link_ ,twitter,25,1.4,1.8,2.4,1.2,1.4,1.4,2.4,2.8,0.0,0.09999999999999998,0.2,0.35,0.04999999999999999,0.09999999999999998,0.09999999999999998,0.35,0.44999999999999996
"W Helsinkach wysłuchano ostatecznych argumentów prokuratora i obrony w głośnej sprawie fińskiej polityk Päivi Räsänen, oskarżonej o mowę nienawiści względem homoseksualistów, na podstawie użycia cytatów z Pisma Świętego.",,25,1.6,1.6,2.0,1.2,1.2,1.4,2.8,2.6,0.0,0.15000000000000002,0.15000000000000002,0.25,0.04999999999999999,0.04999999999999999,0.09999999999999998,0.44999999999999996,0.4
_users_ budżet uchwala a My dostaniemy za emisję ekonomicznie po plecach bo nie tylko 1 mln elektryków to bajki z arsenału obietnic PIS,twitter,25,1.0,2.8,3.4,3.0,1.8,1.4,1.2,3.6,0.0,0.0,0.44999999999999996,0.6,0.5,0.2,0.09999999999999998,0.04999999999999999,0.65
Zachęcamy do zapoznania się z naszym raportem podsumowującym!,,25,3.2,1.0,1.0,1.0,1.0,2.6,4.0,3.2,0.0,0.55,0.0,0.0,0.0,0.0,0.4,0.75,0.55
Dzisiejszy dzień jest ważny również z innego powodu.,,25,2.4,1.0,1.0,1.0,1.0,2.2,3.6,2.2,0.0,0.35,0.0,0.0,0.0,0.0,0.30000000000000004,0.65,0.30000000000000004
"Rozprawy w danej sprawie dzień po dniu, z przerwami tylko na przeprowadzenie dowodów.",,25,1.6,1.0,1.4,1.2,1.2,1.2,3.0,2.8,1.0,0.15000000000000002,0.0,0.09999999999999998,0.04999999999999999,0.04999999999999999,0.04999999999999999,0.5,0.44999999999999996
"_users_ Tak, ale to już opowieść sprzed 20 lat. Nie jest odpowiedzią na dzisiejsze wyzwania.",twitter,25,1.0,2.0,2.0,1.6,1.4,1.0,2.4,2.2,0.0,0.0,0.25,0.25,0.15000000000000002,0.09999999999999998,0.0,0.35,0.30000000000000004
